day,high,low,open,close,volume
2009-12-31,15.449999809265137,15.03499984741211,15.095000267028809,15.050000190734863,789200.0
2010-01-04,15.770000457763672,15.295000076293945,15.4350004196167,15.454999923706055,1663200.0
2010-01-05,15.930000305175781,15.449999809265137,15.494999885559082,15.914999961853027,1268600.0
2010-01-06,16.325000762939453,15.845000267028809,15.925000190734863,16.25,1906200.0
2010-01-07,16.475000381469727,15.895000457763672,16.2549991607666,16.155000686645508,954400.0
2010-01-08,16.31999969482422,15.885000228881836,16.1200008392334,16.135000228881836,634600.0
2010-01-11,16.200000762939453,15.75,16.200000762939453,15.904999732971191,1054400.0
2010-01-12,15.899999618530273,15.524999618530273,15.75,15.675000190734863,947200.0
2010-01-13,16.204999923706055,15.6899995803833,15.824999809265137,16.15999984741211,1500800.0
2010-01-14,16.274999618530273,15.914999961853027,16.165000915527344,15.930000305175781,898600.0
2010-01-15,16.06999969482422,15.359999656677246,15.984999656677246,15.569999694824219,1490600.0
2010-01-19,15.835000038146973,15.260000228881836,15.529999732971191,15.835000038146973,1196200.0
2010-01-20,15.8149995803833,15.319999694824219,15.550000190734863,15.765000343322754,1266800.0
2010-01-21,15.960000038146973,15.585000038146973,15.765000343322754,15.744999885559082,2803000.0
2010-01-22,15.574999809265137,14.859999656677246,15.550000190734863,15.020000457763672,2520000.0
2010-01-25,15.300000190734863,14.300000190734863,15.130000114440918,14.529999732971191,1816200.0
2010-01-26,14.645000457763672,14.375,14.515000343322754,14.510000228881836,1044400.0
2010-01-27,14.640000343322754,14.3100004196167,14.414999961853027,14.53499984741211,948200.0
2010-01-28,14.729999542236328,14.020000457763672,14.640000343322754,14.175000190734863,1748200.0
2010-01-29,14.5649995803833,13.994999885559082,14.21500015258789,14.119999885559082,1494200.0
2010-02-01,14.324999809265137,14.095000267028809,14.149999618530273,14.175000190734863,826000.0
2010-02-02,14.635000228881836,14.119999885559082,14.149999618530273,14.600000381469727,1672800.0
2010-02-03,14.59000015258789,14.255000114440918,14.444999694824219,14.479999542236328,850000.0
2010-02-04,14.350000381469727,13.600000381469727,14.3100004196167,13.625,1721200.0
2010-02-05,13.625,12.875,13.595000267028809,13.135000228881836,4177200.0
2010-02-08,13.444999694824219,13.104999542236328,13.295000076293945,13.28499984741211,1699400.0
2010-02-09,13.84000015258789,13.444999694824219,13.494999885559082,13.744999885559082,1399600.0
2010-02-10,13.829999923706055,13.5,13.704999923706055,13.604999542236328,774800.0
2010-02-11,14.0649995803833,13.460000038146973,13.515000343322754,13.960000038146973,743800.0
2010-02-12,14.260000228881836,13.675000190734863,13.805000305175781,14.175000190734863,737000.0
2010-02-16,14.460000038146973,14.1850004196167,14.274999618530273,14.420000076293945,768400.0
2010-02-17,14.53499984741211,14.21500015258789,14.46500015258789,14.369999885559082,1037000.0
2010-02-18,14.649999618530273,14.180000305175781,14.319999694824219,14.595000267028809,1029600.0
2010-02-19,14.625,14.470000267028809,14.595000267028809,14.545000076293945,789600.0
2010-02-22,14.625,14.15999984741211,14.5600004196167,14.15999984741211,1920200.0
2010-02-23,14.255000114440918,13.899999618530273,14.095000267028809,13.96500015258789,1532200.0
2010-02-24,14.21500015258789,13.84000015258789,13.975000381469727,14.199999809265137,1501400.0
2010-02-25,14.585000038146973,13.904999732971191,13.904999732971191,14.5600004196167,1403200.0
2010-02-26,14.944999694824219,14.3100004196167,14.569999694824219,14.324999809265137,1415400.0
2010-03-01,15.225000381469727,14.40999984741211,14.505000114440918,15.109999656677246,1864200.0
2010-03-02,15.569999694824219,15.055000305175781,15.210000038146973,15.520000457763672,1456400.0
2010-03-03,15.704999923706055,15.420000076293945,15.555000305175781,15.619999885559082,1066800.0
2010-03-04,15.949999809265137,15.515000343322754,15.585000038146973,15.914999961853027,884800.0
2010-03-05,16.610000610351562,15.9350004196167,15.989999771118164,16.440000534057617,1248200.0
2010-03-08,16.645000457763672,16.264999389648438,16.510000228881836,16.530000686645508,1016800.0
2010-03-09,16.989999771118164,16.485000610351562,16.524999618530273,16.850000381469727,1372000.0
2010-03-10,16.895000457763672,16.584999084472656,16.75,16.854999542236328,1214400.0
2010-03-11,17.084999084472656,16.6200008392334,16.719999313354492,17.084999084472656,785600.0
2010-03-12,18.045000076293945,17.200000762939453,17.295000076293945,17.579999923706055,2557800.0
2010-03-15,18.0,17.5,17.604999542236328,17.834999084472656,1478600.0
2010-03-16,18.149999618530273,17.600000381469727,17.979999542236328,17.764999389648438,1411800.0
2010-03-17,17.924999237060547,17.53499984741211,17.815000534057617,17.625,978400.0
2010-03-18,17.7549991607666,17.149999618530273,17.665000915527344,17.415000915527344,1222400.0
2010-03-19,17.53499984741211,16.68000030517578,16.75,16.75,1671000.0
2010-03-22,17.53499984741211,16.399999618530273,16.68000030517578,17.520000457763672,1153400.0
2010-03-23,18.290000915527344,17.584999084472656,17.625,18.114999771118164,1502000.0
2010-03-24,18.44499969482422,17.760000228881836,18.075000762939453,18.024999618530273,2399200.0
2010-03-25,20.475000381469727,19.43000030517578,19.975000381469727,19.700000762939453,10992400.0
2010-03-26,20.399999618530273,19.344999313354492,19.510000228881836,20.28499984741211,5041600.0
2010-03-29,20.670000076293945,19.850000381469727,20.450000762939453,20.610000610351562,3021000.0
2010-03-30,21.200000762939453,20.350000381469727,20.610000610351562,20.950000762939453,2444800.0
2010-03-31,20.979999542236328,20.56999969482422,20.709999084472656,20.739999771118164,1333600.0
